metric,moderator,group,x,n_obs,n_studies,fit,lwr,upr,fit_bt,lwr_bt,upr_bt
RR,time_since_conversion,"[15,30)",66.56410256410257,71,25,0.14062466402169202,0.006751291587019136,0.3847749098177842,15.099255798257927,0.6774132929988408,46.92835629123895
RR,time_since_conversion,"[15,30)",68.28205128205128,71,25,0.14062466402169202,0.006751291587019136,0.3847749098177842,15.099255798257927,0.6774132929988408,46.92835629123895
RR,time_since_conversion,"[15,30)",70,71,25,0.14062466402169202,0.006751291587019136,0.3847749098177842,15.099255798257927,0.6774132929988408,46.92835629123895
RR,time_since_conversion,"[30,45)",3,52,11,0.12758416816247448,0.0542741538136817,0.16033748124956707,13.608048602405054,5.57740069529451,17.390697574213675
RR,time_since_conversion,"[30,45)",3.41025641025641,52,11,0.13730583351571113,0.059739350044961066,0.17795092614833266,14.717894064423675,6.155981496384766,19.47666879929093
RR,time_since_conversion,"[30,45)",3.8205128205128203,52,11,0.1382274003341221,0.04816393871380152,0.17790388594775533,14.82366299815563,4.93426691117369,19.471048725012064
RR,time_since_conversion,"[30,45)",4.230769230769231,52,11,0.12355880493347426,0.04464327746335791,0.14897206026183155,13.151654134065204,4.56547847432478,16.064056076269107
RR,time_since_conversion,"[30,45)",4.6410256410256405,52,11,0.1189924626859675,0.04198025211287059,0.14734829474204722,12.636142851655707,4.287388399166114,15.875748189227789
RR,time_since_conversion,"[30,45)",5.051282051282051,52,11,0.11256069105225973,0.025274863499754004,0.1429982808973784,11.914017664664645,2.5596980961605453,15.372781828778859
RR,time_since_conversion,"[30,45)",5.461538461538462,52,11,0.08991926958193429,0.017834865750494207,0.13831917234839725,9.408595412334009,1.7994856692355121,14.834201080538545
RR,time_since_conversion,"[30,45)",5.871794871794872,52,11,0.08047287077463879,0.007445669079271062,0.13831917234839725,8.37994436040599,0.747345699702362,14.834201080538545
RR,time_since_conversion,"[30,45)",6.282051282051282,52,11,0.08914137547477506,0.009573439494124602,0.1373052675156102,9.323520204731572,0.9619411452138626,14.717829134102423
RR,time_since_conversion,"[30,45)",6.692307692307692,52,11,0.08914137547477506,0.01661497840401495,0.13780707906654033,9.323520204731572,1.6753774791855358,14.775410312101345
RR,time_since_conversion,"[30,45)",7.102564102564102,52,11,0.08461573492520705,0.015390199695013058,0.13494178849505264,8.82987911228299,1.5509238712414941,14.447016108176891
RR,time_since_conversion,"[30,45)",7.512820512820513,52,11,0.09010287751264585,0.015462500726033989,0.1501305686021135,9.428685542436899,1.5582663731705582,16.198595170524264
RR,time_since_conversion,"[30,45)",7.923076923076923,52,11,0.09010287751264585,0.015462500726033989,0.1501305686021135,9.428685542436899,1.5582663731705582,16.198595170524264
RR,time_since_conversion,"[30,45)",8.333333333333332,52,11,0.10884797651893818,0.016129117300778692,0.15408213144445865,11.499283236468273,1.625989366964431,16.658669629435163
RR,time_since_conversion,"[30,45)",8.7435897435897445,52,11,0.10807978154088439,0.015357336825959795,0.15274096875263454,11.413662937781698,1.5475866713633657,16.502316245149483
RR,time_since_conversion,"[30,45)",9.153846153846153,52,11,0.10807978154088439,0.015357336825959795,0.15274096875263454,11.413662937781698,1.5475866713633657,16.502316245149483
RR,time_since_conversion,"[30,45)",9.564102564102564,52,11,0.10900191181840807,0.013362454035534325,0.14340217152225362,11.51644823313951,1.3452130612325863,15.419389225236934
RR,time_since_conversion,"[30,45)",9.974358974358974,52,11,0.10900191181840807,0.011940905881615761,0.14340217152225362,11.51644823313951,1.201248311352754,15.419389225236934
RR,time_since_conversion,"[30,45)",10.384615384615383,52,11,0.11138637338836609,0.011940905881615761,0.14341022041402407,11.782672192631694,1.201248311352754,15.420318227147733
RR,time_since_conversion,"[30,45)",10.794871794871796,52,11,0.12093300992049849,0.021734655493995763,0.1582112927786791,12.854930822712895,2.197257368216965,17.14136798122312
RR,time_since_conversion,"[30,45)",11.205128205128204,52,11,0.12213318941828148,0.025304857003860745,0.15835391397570048,12.990458309297281,2.562774267018919,17.15807601477688
RR,time_since_conversion,"[30,45)",11.615384615384615,52,11,0.12213318941828148,0.02528255013749003,0.16048174174950244,12.990458309297281,2.5604864384359827,17.407633636506525
RR,time_since_conversion,"[30,45)",12.025641025641026,52,11,0.12096372221668182,0.02528255013749003,0.15998958321735982,12.858396909999549,2.5604864384359827,17.349864684780947
RR,time_since_conversion,"[30,45)",12.435897435897436,52,11,0.12287138277091658,0.029771292166641122,0.16413739114516201,13.073897908021891,3.0218887877760503,17.83762024274076
RR,time_since_conversion,"[30,45)",12.846153846153847,52,11,0.12287138277091658,0.032427871595763685,0.15959434525127736,13.073897908021891,3.295938474485638,17.303492727525583
RR,time_since_conversion,"[30,45)",13.256410256410255,52,11,0.12287138277091658,0.032427871595763685,0.15959434525127736,13.073897908021891,3.295938474485638,17.303492727525583
RR,time_since_conversion,"[30,45)",13.666666666666666,52,11,0.12287138277091658,0.032427871595763685,0.15959434525127736,13.073897908021891,3.295938474485638,17.303492727525583
RR,time_since_conversion,"[30,45)",14.076923076923077,52,11,0.12287138277091658,0.032427871595763685,0.16075499049777417,13.073897908021891,3.295938474485638,17.43971950894785
RR,time_since_conversion,"[30,45)",14.487179487179487,52,11,0.12471849704161286,0.032909626090594654,0.1634980862476648,13.282951331834369,3.345713745911194,17.762310150630523
RR,time_since_conversion,"[30,45)",14.897435897435898,52,11,0.12539806249193275,0.033301271860881776,0.16656875092213833,13.359960675150662,3.38619658452588,18.124474474422136
RR,time_since_conversion,"[30,45)",15.307692307692307,52,11,0.12539806249193275,0.033301271860881776,0.16656875092213833,13.359960675150662,3.38619658452588,18.124474474422136
RR,time_since_conversion,"[30,45)",15.717948717948717,52,11,0.20114788178873896,0.042199784110953945,0.2551921138969752,22.280558913100478,4.310285331128938,29.070956029931484
RR,time_since_conversion,"[30,45)",16.128205128205128,52,11,0.20114788178873896,0.042199784110953945,0.2551921138969752,22.280558913100478,4.310285331128938,29.070956029931484
RR,time_since_conversion,"[30,45)",16.53846153846154,52,11,0.20114788178873896,0.05265211195118566,0.2551921138969752,22.280558913100478,5.406288544685567,29.070956029931484
RR,time_since_conversion,"[30,45)",16.94871794871795,52,11,0.20114788178873896,0.05265211195118566,0.2551921138969752,22.280558913100478,5.406288544685567,29.070956029931484
RR,time_since_conversion,"[30,45)",17.358974358974358,52,11,0.20114788178873896,0.05401627415815782,0.2571988035279972,22.280558913100478,5.550177941820111,29.330221424651583
RR,time_since_conversion,"[30,45)",17.769230769230766,52,11,0.2050338702213664,0.05854209749769115,0.2681713639910764,22.756664221297207,6.028962029493057,30.757119143519574
RR,time_since_conversion,"[30,45)",18.17948717948718,52,11,0.22250751056708395,0.062365184942609654,0.30118517992624017,24.920520185489025,6.435095870950036,35.14595815532153
RR,time_since_conversion,"[30,45)",18.58974358974359,52,11,0.22250751056708395,0.06792687082852353,0.3077812446209674,24.920520185489025,7.028703641260869,36.04033608316266
RR,time_since_conversion,"[30,45)",19,52,11,0.22250751056708395,0.06792687082852353,0.3077812446209674,24.920520185489025,7.028703641260869,36.04033608316266
RR,time_since_conversion,"[45,55)",3,39,9,0.12376254706237562,0.07418682608837023,0.18562577450394224,13.174710241637655,7.700799989321716,20.397161918574792
RR,time_since_conversion,"[45,55)",3.3333333333333335,39,9,0.13235239130564225,0.07999327045220596,0.1961167256595591,14.151050677726973,8.327977766739124,21.666891352755147
RR,time_since_conversion,"[45,55)",3.6666666666666665,39,9,0.1331462341432388,0.07965807587606835,0.19509424186693747,14.241704649453958,8.291672901084702,21.5425525063087
RR,time_since_conversion,"[45,55)",4,39,9,0.1190724062273661,0.055764347919448023,0.1751585522512846,12.645147743741436,5.734848800495129,19.14351063558877
RR,time_since_conversion,"[45,55)",4.333333333333333,39,9,0.11355599416837764,0.055764347919448023,0.17285831436687982,12.025461486175026,5.734848800495129,18.869767176981036
RR,time_since_conversion,"[45,55)",4.666666666666666,39,9,0.11355599416837764,0.05129271307631802,0.16922113669779487,12.025461486175026,5.263096704098569,18.438202029600713
RR,time_since_conversion,"[45,55)",5,39,9,0.10746300397201991,0.04353871288879489,0.16609628401451915,11.344966676950774,4.450042915830643,18.06867775134362
RR,time_since_conversion,"[45,55)",5.333333333333333,39,9,0.08476768338527434,0.034483611319984245,0.15675797373002687,8.846416901237376,3.5085064559195356,16.971247849108195
RR,time_since_conversion,"[45,55)",5.666666666666666,39,9,0.0735240100214306,0.020958967530616355,0.14408387185681842,7.62943782127492,2.1180149234646395,15.498097486162866
RR,time_since_conversion,"[45,55)",6,39,9,0.0735240100214306,0.02094788667372763,0.14408387185681842,7.62943782127492,2.1168833746247895,15.498097486162866
RR,time_since_conversion,"[45,55)",6.333333333333333,39,9,0.08098114173835476,0.02675468794977627,0.14408387185681842,8.43504474094907,2.7115807971402894,15.498097486162866
RR,time_since_conversion,"[45,55)",6.666666666666666,39,9,0.08098114173835476,0.03044967825572268,0.14666724872241063,8.43504474094907,3.09180111509455,15.796858339009612
RR,time_since_conversion,"[45,55)",7,39,9,0.07685763166190529,0.028969652457640337,0.15645743521730393,7.988832354214059,2.9393354442675435,16.93609876633937
RR,time_since_conversion,"[45,55)",7.333333333333333,39,9,0.07685763166190529,0.028969652457640337,0.15645743521730393,7.988832354214059,2.9393354442675435,16.93609876633937
RR,time_since_conversion,"[45,55)",7.666666666666666,39,9,0.08218558589951734,0.02790385621647615,0.16891409928182097,8.565727381626198,2.8296815322266022,18.401842652227216
RR,time_since_conversion,"[45,55)",8,39,9,0.10828239432512184,0.027587362254547387,0.19083989049376657,11.436239057259613,2.797141708515083,21.026566153037997
RR,time_since_conversion,"[45,55)",8.333333333333332,39,9,0.10828239432512184,0.027587362254547387,0.19083989049376657,11.436239057259613,2.797141708515083,21.026566153037997
RR,time_since_conversion,"[45,55)",8.666666666666666,39,9,0.10828239432512184,0.021605244718599488,0.18903888060236707,11.436239057259613,2.184032797616986,20.808792275592868
RR,time_since_conversion,"[45,55)",9,39,9,0.10828239432512184,0.021605244718599488,0.18903888060236707,11.436239057259613,2.184032797616986,20.808792275592868
RR,time_since_conversion,"[45,55)",9.333333333333332,39,9,0.10901241224163617,0.032084601707398325,0.18903888060236707,11.517619209190721,3.2604861744185643,20.808792275592868
RR,time_since_conversion,"[45,55)",9.666666666666666,39,9,0.10901241224163617,0.030422685738318637,0.1839750772915208,11.517619209190721,3.0890184454145375,20.198586597966273
RR,time_since_conversion,"[45,55)",10,39,9,0.10901241224163617,0.020898604348827267,0.1839750772915208,11.517619209190721,2.111850941206539,20.198586597966273
RR,time_since_conversion,"[45,55)",10.333333333333332,39,9,0.11119816757929629,0.020898604348827267,0.1839750772915208,11.761636023998356,2.111850941206539,20.198586597966273
RR,time_since_conversion,"[45,55)",10.666666666666666,39,9,0.12532560030619302,0.03768807840891755,0.1842014603674986,13.351746662231022,3.8407280706096447,20.225800604007492
RR,time_since_conversion,"[45,55)",11,39,9,0.12652422564151963,0.03770772003126927,0.1842014603674986,13.48769439650681,3.8427676910057773,20.225800604007492
RR,time_since_conversion,"[45,55)",11.333333333333332,39,9,0.12652422564151963,0.03961866026660667,0.18421877180464957,13.48769439650681,4.041394735697357,20.227881903413667
RR,time_since_conversion,"[45,55)",11.666666666666666,39,9,0.12652422564151963,0.03669233271517816,0.18416836087902397,13.48769439650681,3.7373805752494604,20.22182125736358
RR,time_since_conversion,"[45,55)",12,39,9,0.1259536991516749,0.03669233271517816,0.18416836087902397,13.422965127219388,3.7373805752494604,20.22182125736358
RR,time_since_conversion,"[45,55)",12.333333333333332,39,9,0.12643751463828942,0.04007078376538956,0.19331123359167043,13.477854191304605,4.088444930551383,21.326034213708024
RR,time_since_conversion,"[45,55)",12.666666666666666,39,9,0.1270543879423386,0.039030591341463895,0.19332088452931018,13.54787724561195,3.9802292110596493,21.327205129348513
RR,time_since_conversion,"[45,55)",13,39,9,0.1270543879423386,0.04194489386953556,0.19332088452931018,13.54787724561195,4.283701045499888,21.327205129348513
RR,time_since_conversion,"[45,55)",13.333333333333332,39,9,0.1270543879423386,0.04194489386953556,0.19332088452931018,13.54787724561195,4.283701045499888,21.327205129348513
RR,time_since_conversion,"[45,55)",13.666666666666666,39,9,0.1270543879423386,0.04579825716284224,0.1979363683038033,13.54787724561195,4.68631925011771,21.888483164465654
RR,time_since_conversion,"[45,55)",14,39,9,0.1270543879423386,0.04917263555450917,0.1979363683038033,13.54787724561195,5.040167176341237,21.888483164465654
RR,time_since_conversion,"[45,55)",14.333333333333332,39,9,0.1270543879423386,0.04917263555450917,0.1979363683038033,13.54787724561195,5.040167176341237,21.888483164465654
RR,time_since_conversion,"[45,55)",14.666666666666666,39,9,0.12869626665726686,0.050665824606011704,0.19794618056800503,13.734462221421161,5.197129161732272,21.889679172333377
RR,time_since_conversion,"[45,55)",15,39,9,0.12869626665726686,0.050665824606011704,0.19794618056800503,13.734462221421161,5.197129161732272,21.889679172333377
RR,time_since_conversion,"[45,55)",15.333333333333332,39,9,0.12869626665726686,0.050665824606011704,0.19794618056800503,13.734462221421161,5.197129161732272,21.889679172333377
RR,time_since_conversion,"[45,55)",15.666666666666666,39,9,0.20698965608309475,0.05832873613305706,0.2834772286888881,22.996984900903715,6.006341958674111,32.77386456198472
RR,time_since_conversion,"[45,55)",16,39,9,0.20698965608309475,0.06067196541892675,0.2834772286888881,22.996984900903715,6.255030376841897,32.77386456198472
RR,time_since_conversion,"[55,75]",3,5,3,0.19284318536520004,0.04169619529508056,0.25649069976061584,21.26926106589162,4.257769062468242,29.238674623767036
RR,time_since_conversion,"[55,75]",3.1666666666666665,5,3,0.19284318536520004,0.04169619529508056,0.25649069976061584,21.26926106589162,4.257769062468242,29.238674623767036
RR,time_since_conversion,"[55,75]",3.3333333333333335,5,3,0.19751202464103698,0.04169619529508056,0.26163176253438003,21.83677153159842,4.257769062468242,29.9048096165218
RR,time_since_conversion,"[55,75]",3.5,5,3,0.19751202464103698,0.03690901382360608,0.26163176253438003,21.83677153159842,3.759860941305271,29.9048096165218
RR,time_since_conversion,"[55,75]",3.6666666666666665,5,3,0.19751202464103698,0.03690901382360608,0.26163176253438003,21.83677153159842,3.759860941305271,29.9048096165218
RR,time_since_conversion,"[55,75]",3.833333333333333,5,3,0.19798238575458527,0.03690901382360608,0.2515321234613658,21.89409229079842,3.759860941305271,28.59942099857109
RR,time_since_conversion,"[55,75]",4,5,3,0.18596049398183823,0.034775327160023156,0.2482426777109504,20.43746793898107,3.5387059314500258,28.177095169426437
RR,time_since_conversion,"[55,75]",4.166666666666666,5,3,0.18596049398183823,0.034775327160023156,0.2482426777109504,20.43746793898107,3.5387059314500258,28.177095169426437
RR,time_since_conversion,"[55,75]",4.333333333333333,5,3,0.18596049398183823,0.03318978175520898,0.2482426777109504,20.43746793898107,3.3746706890671607,28.177095169426437
RR,time_since_conversion,"[55,75]",4.5,5,3,0.18596049398183823,0.027347308145836004,0.24939111378043893,20.43746793898107,2.7724677939399367,28.32438292790027
RR,time_since_conversion,"[55,75]",4.666666666666666,5,3,0.18596049398183823,0.027347308145836004,0.24939111378043893,20.43746793898107,2.7724677939399367,28.32438292790027
